"Data Source","World Development Indicators",

"Last Updated Date","2016-04-11",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Aruba","ABW","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00178348645915888","0.00217523113592951","0.00168450178877775","0.00171250336941079","0.00167283519696682","0.00123664100550588","0.00117872465109262","0.00123989943813227","0.00152054464851872","0.00150998030290468","0.0015796131528077","0.00155753238861103","0.00196415229317812","0.00255577243516704","0.00336758914850193","0.00447848955647775","0.00467122045315437","0.00563202257119686","","","","",
"Andorra","AND","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","",
"Afghanistan","AFG","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","0.207599356805946","0.146594661543715","0.174093100602414","0.297853857896162","0.28146548176864","0.653579591456915","0.337501290736865","0.430905266433274","0.389659920160109","0.376027026664289","4.78702837058361","6.94355997595191","","","","","","","","","","","","","","","","","","","","5.22124320441401","4.80527447125968","3.33785576165218","2.0045230439986","1.73763529904447","2.32329753406733","1.93400868336163","2.48115110056674","1.64183433362278","2.37293444415517","2.25270334649031","1.75200330822316","1.39351197556015","1.6931960803191","",
"Angola","AGO","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","27.0038520347481","13.7461256199748","25.7236278681832","23.4174896117206","20.6582685048273","31.6465602140871","21.9577771640261","49.3114818513831","42.6007936963448","","56.4863319462224","52.142236601566","49.2260401940203","32.5690201852996","50.9752811044743","66.0992647765132","53.3760915981316","38.1967678350941","39.288036284904","46.0702365272491","54.5851212214904","52.7810052330551","55.9676213447726","63.9179370232478","39.8817358754796","45.5016222413447","42.5513320419082","38.1520387387886","32.7176416390398","","",
"Albania","ALB","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","15.1673615726933","12.5199378248121","6.54728547713276","7.80059311448964","9.46599235031255","9.58427899489543","10.310308527477","14.4737620158261","18.4726363625722","5.26779870226508","2.82756313091049","2.28907511864835","1.978103016676","1.89362521295422","0.893365426444474","0.948129780990701","1.52206416979818","1.05198319907268","1.15982136800685","1.05910041287953","1.33147406315532","1.63955346911974","2.25881601219933","3.19481341080123","2.94115701031173","1.75930219414056","3.12835278483803","4.91779856494606","5.20715754787869","5.48928911882563","5.3963963264008","",
"Arab World","ARB","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","13.6560811051902","18.0610793631062","18.1953466130654","25.6816925916752","53.5965467113448","41.8109555327512","42.3065186631181","40.7594682918219","37.1042655141968","0.26770366495531","59.7905794460855","47.8319770544117","35.8633940576901","31.1094169125505","30.372523608361","26.3677719699755","17.2207903254726","20.698472185499","18.6901276412645","22.8240248085496","22.7565431901698","27.0156545383669","25.7124428853699","23.1903134488419","21.3418591440101","22.0987013422213","24.9270233246884","22.3367986957867","15.1940360475425","17.8565437199351","29.4484757475988","25.2338294647784","23.651227500929","28.932754434892","34.6830125116521","43.1796023857867","42.8681091070597","39.678841627152","46.616924507102","28.8670100561573","32.6172080852614","36.4560438534707","34.6347623010101","32.9428818903371","28.5402750414329","",
"United Arab Emirates","ARE","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","40.9166653947818","40.266904366724","34.852720611371","34.8150749622695","63.9740378640189","52.0577409076175","37.9999991476762","31.1094506562645","27.7388977149691","27.8381406410347","27.9501396450299","18.9820803409874","25.6629605113127","20.4680055219167","26.0177550401794","32.3751954008037","30.0084936451287","26.0394834261941","21.9175479482456","19.786194515092","20.1125892216229","23.0324823846095","20.3856631988557","13.5374687708513","15.2278925658376","24.4311724874218","20.4969247690218","17.4180687543322","21.5925118021649","24.7158088745762","30.5519511755987","29.9107000201245","27.7669366041913","32.3957003831555","20.6302283188534","23.1669964114337","27.4187823535892","26.1020269183464","24.5655785625318","20.5481020445727","",
"Argentina","ARG","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","0.736596788603789","0.975032064730659","1.01049552494757","1.04827689651864","2.63903570130446","3.34906377107454","3.80983387009722","4.04887790582562","4.33957828914507","8.44335022390653","9.29699797102857","8.75318517531518","7.51255747211148","5.64288128161012","6.99732969309993","5.57345806563572","2.4496121420931","2.69978119374379","2.23079938788599","4.32681623493782","3.55126787373322","2.36273853600112","2.04213073051897","1.97946306993163","1.79832027151883","2.17952274407195","2.77374241854938","2.43217939323324","1.64334560743434","2.0819397116994","3.94837562766636","3.65731017773859","9.07917695335955","9.54758614638116","8.36359634096675","10.2227929572817","9.7281582569791","8.01743079374841","8.90547169127304","5.06225251275356","5.05583322109432","5.03996214783396","4.26694616118475","3.82482308687286","3.5709389047404","",
"Armenia","ARM","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.577715841074427","0.160954535111708","0.141426530725788","0.368458838579272","0.309342697352079","0.468514473118227","0.534588208426061","0.979273250400368","0.904570685421407","1.79082573018489","1.29859300258959","1.34058083761082","1.86098247680996","3.30950290889869","4.19423802855342","4.09831420991679","3.38237825303296","3.29486361057148","",
"American Samoa","ASM","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Total natural resources rents (% of GDP)","NY.GDP.TOTL.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
